process_name,component_id,component_name,component_type,component_subtype,component_version,component_current_version,component_branch,deployment_id,environment_id,deployed_date,deployed_by,package_version
[Main] Generate Print Shop Files from SF,08067b65-bc76-4c61-bd2d-1f86adee8c6d,[Salesforce] integrationuser - SET BY EXTENSIONS,connector-settings,salesforce,65,TRUE,main,951513f0-4b58-4aa7-ac37-5b91a5653bd5,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-02T16:05:23Z,mamiller@sc.younglife.org,3.2
[sub] Transform and Upload WCX Registrants to Salesforce,a4ede18b-f855-4a9f-90fb-a5ab5fc94408,[WCX] Get Account From AccountId,connector-action,http,10,TRUE,main,ddf30609-0f84-49f9-8af5-9706be795f79,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-03-26T21:49:07Z,mamiller@sc.younglife.org,1
[sub] Transform and Upload WCX Registrants to Salesforce,e1aeb6fd-cb06-44e1-9b40-d164922bcb94,[WCX] Get Transaction from order_id,connector-action,http,3,TRUE,main,ddf30609-0f84-49f9-8af5-9706be795f79,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-03-26T21:49:07Z,mamiller@sc.younglife.org,1
[sub] Transform and Upload WCX Registrants to Salesforce,f09313c5-622a-4d04-bf8f-61aabb3b8c7b,[WCX] Specific Form Request,connector-action,http,6,TRUE,main,ddf30609-0f84-49f9-8af5-9706be795f79,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-03-26T21:49:07Z,mamiller@sc.younglife.org,1
[sub] Transform and Upload WCX Registrants to Salesforce,b2f73c60-f715-4106-8dc2-7eafb2d302cd,[WCX] POST Query,connector-action,http,10,TRUE,main,ddf30609-0f84-49f9-8af5-9706be795f79,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-03-26T21:49:07Z,mamiller@sc.younglife.org,1
[sub] Transform and Upload WCX Registrants to Salesforce,98d53aa3-d9e2-4116-bcf4-9b76248f8573,[WCX] Webconnex API,connector-settings,http,6,TRUE,main,ddf30609-0f84-49f9-8af5-9706be795f79,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-03-26T21:49:07Z,mamiller@sc.younglife.org,1
[sub] Transform and Upload WCX Registrants to Salesforce,ee6dcff4-783d-4897-a0e4-69faf2a0b71c,"[Salesforce] CampaignMember, Contact, ParentGuardian GET",connector-action,salesforce,7,TRUE,main,ddf30609-0f84-49f9-8af5-9706be795f79,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-03-26T21:49:07Z,mamiller@sc.younglife.org,1
[sub] Transform and Upload WCX Registrants to Salesforce,6d6685a8-5b15-4f32-9041-35b30b4fe967,[Attaccama] person/identify Matching Endpoint,connector-action,http,4,TRUE,main,ddf30609-0f84-49f9-8af5-9706be795f79,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-03-26T21:49:07Z,mamiller@sc.younglife.org,1
[sub] Transform and Upload WCX Registrants to Salesforce,189587b1-4db4-40ab-b000-bccba8053e45,[Salesforce] IntQ__c CREATE,connector-action,salesforce,10,TRUE,main,ddf30609-0f84-49f9-8af5-9706be795f79,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-03-26T21:49:07Z,mamiller@sc.younglife.org,1
[sub] Transform and Upload WCX Registrants to Salesforce,618bf42f-31d4-4842-944a-a79262be9a76,[Ataccama] MDM REST Connection - SET BY EXTENSIONS,connector-settings,http,16,TRUE,main,ddf30609-0f84-49f9-8af5-9706be795f79,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-03-26T21:49:07Z,mamiller@sc.younglife.org,1
[sub] Transform and Upload WCX Registrants to Salesforce,08067b65-bc76-4c61-bd2d-1f86adee8c6d,[Salesforce] integrationuser - SET BY EXTENSIONS,connector-settings,salesforce,65,TRUE,main,ddf30609-0f84-49f9-8af5-9706be795f79,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-03-26T21:49:07Z,mamiller@sc.younglife.org,1
[Main] Job Code Manager,5661a2c3-61de-464d-915a-52ff17f04804,[YLGlobal] JobCode UPSERT,connector-action,officialboomi-X3979C-dbv2da-prod,10,TRUE,main,34c64f4f-6a5f-42d8-b9f3-e730e5ccef90,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-27T20:23:32Z,mamiller@sc.younglife.org,5.5
[Main] Job Code Manager,31a87da5-c8c6-4edc-943d-2c0db6587e0c,[Salesforce] JCAC__c CREATE,connector-action,salesforce,8,TRUE,main,34c64f4f-6a5f-42d8-b9f3-e730e5ccef90,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-27T20:23:32Z,mamiller@sc.younglife.org,5.5
[Main] Job Code Manager,415c5a78-50eb-444f-af74-4c8c787820fd,[Salesforce] JobCode__c CREATE,connector-action,salesforce,5,TRUE,main,34c64f4f-6a5f-42d8-b9f3-e730e5ccef90,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-27T20:23:32Z,mamiller@sc.younglife.org,5.5
[Main] Job Code Manager,476e0a4c-e73e-4c66-8c57-049a68874c9f,[Salesforce] JobCode__c UPDATE,connector-action,salesforce,6,TRUE,main,34c64f4f-6a5f-42d8-b9f3-e730e5ccef90,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-27T20:23:32Z,mamiller@sc.younglife.org,5.5
[Main] Job Code Manager,dc9f88c3-fa63-4757-a6dc-c3e470975e06,[Workday] WQL API - SET BY EXTENSIONS,connector-settings,http,22,TRUE,main,34c64f4f-6a5f-42d8-b9f3-e730e5ccef90,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-27T20:23:32Z,mamiller@sc.younglife.org,5.5
[Main] Job Code Manager,b0e32b77-b5fd-40ca-a924-c1422d8b51f0,[WQL] POST Access Token Request,connector-action,http,20,TRUE,main,34c64f4f-6a5f-42d8-b9f3-e730e5ccef90,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-27T20:23:32Z,mamiller@sc.younglife.org,5.5
[Main] Job Code Manager,7fc9f57d-5324-4817-9d18-bba76932245b,[WQL] POST Custom Query,connector-action,http,19,TRUE,main,34c64f4f-6a5f-42d8-b9f3-e730e5ccef90,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-27T20:23:32Z,mamiller@sc.younglife.org,5.5
[Main] Job Code Manager,8c6706b7-2e73-4f04-b4c4-4c2c403191ab,[AWS SES] Outbound Mail Connection,connector-settings,mailsdk,5,TRUE,main,34c64f4f-6a5f-42d8-b9f3-e730e5ccef90,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-27T20:23:32Z,mamiller@sc.younglife.org,5.5
[Main] Job Code Manager,21e25ada-6344-4fc8-abfe-49113af1654a,[IMAP Mail] Send Email without Attachment,connector-action,mailsdk,2,TRUE,main,34c64f4f-6a5f-42d8-b9f3-e730e5ccef90,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-27T20:23:32Z,mamiller@sc.younglife.org,5.5
[Main] Job Code Manager,929720b1-3688-4aee-a681-5834cdecaa8c,[Salesforce] JobCode__c QUERY,connector-action,salesforce,17,TRUE,main,34c64f4f-6a5f-42d8-b9f3-e730e5ccef90,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-27T20:23:32Z,mamiller@sc.younglife.org,5.5
[Main] Job Code Manager,028bdada-50aa-439d-9c41-bb547ef62cf7,[Salesforce] JobCodeAccessControl__c QUERY,connector-action,salesforce,6,TRUE,main,34c64f4f-6a5f-42d8-b9f3-e730e5ccef90,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-27T20:23:32Z,mamiller@sc.younglife.org,5.5
[Main] Job Code Manager,2374fb8c-cb8b-4e11-9920-ed442bc424a9,[YLGlobal] JobCode CREATE,connector-action,officialboomi-X3979C-dbv2da-prod,6,TRUE,main,34c64f4f-6a5f-42d8-b9f3-e730e5ccef90,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-27T20:23:32Z,mamiller@sc.younglife.org,5.5
[Main] Job Code Manager,3216fde7-f1f8-4983-afbc-343f08d00c94,[YLGlobal] JobCode QUERY by WorkdayJobCode,connector-action,officialboomi-X3979C-dbv2da-prod,32,TRUE,main,34c64f4f-6a5f-42d8-b9f3-e730e5ccef90,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-27T20:23:32Z,mamiller@sc.younglife.org,5.5
[Main] Job Code Manager,7dfbe045-b021-4912-b1bf-7be8dd477e13,[AWS RDS] YLGlobal integrationuser - SET BY EXTENSIONS,connector-settings,officialboomi-X3979C-dbv2da-prod,31,TRUE,main,34c64f4f-6a5f-42d8-b9f3-e730e5ccef90,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-27T20:23:32Z,mamiller@sc.younglife.org,5.5
[Main] Job Code Manager,08067b65-bc76-4c61-bd2d-1f86adee8c6d,[Salesforce] integrationuser - SET BY EXTENSIONS,connector-settings,salesforce,65,TRUE,main,34c64f4f-6a5f-42d8-b9f3-e730e5ccef90,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-27T20:23:32Z,mamiller@sc.younglife.org,5.5
Individual Query Testing,7dfbe045-b021-4912-b1bf-7be8dd477e13,[AWS RDS] YLGlobal integrationuser - SET BY EXTENSIONS,connector-settings,officialboomi-X3979C-dbv2da-prod,31,TRUE,main,d41949ee-b3c9-4075-bf34-d0884c2146f3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-06-12T22:29:36Z,andy.strubhar@argano.com,5.2
Individual Query Testing,08067b65-bc76-4c61-bd2d-1f86adee8c6d,[Salesforce] integrationuser - SET BY EXTENSIONS,connector-settings,salesforce,65,TRUE,main,d41949ee-b3c9-4075-bf34-d0884c2146f3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-06-12T22:29:36Z,andy.strubhar@argano.com,5.2
Individual Query Testing,ee746b99-426c-4b7a-a133-ac3aa864e61c,[Emma Refactor 2.0] Query Contact for Individual ID,connector-action,salesforce,6,TRUE,main,d41949ee-b3c9-4075-bf34-d0884c2146f3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-06-12T22:29:36Z,andy.strubhar@argano.com,5.2
Individual Query Testing,eb020cee-f674-47cf-9470-18370504e236,[YLGlobal] EmmaMessageQueue HardCoded Query,connector-action,officialboomi-X3979C-dbv2da-prod,75,TRUE,main,d41949ee-b3c9-4075-bf34-d0884c2146f3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-06-12T22:29:36Z,andy.strubhar@argano.com,5.2
[Main] Salesforce to Workday ETL,1424f7d3-9dd8-4c63-8c8f-42dfd25b2ef4,[SF] Update LawsonAllocation,connector-action,salesforce,3,TRUE,main,26557e39-cc25-47bc-8337-011122c4f17e,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T23:11:32Z,mamiller@sc.younglife.org,111.1
[Main] Salesforce to Workday ETL,21e25ada-6344-4fc8-abfe-49113af1654a,[IMAP Mail] Send Email without Attachment,connector-action,mailsdk,2,TRUE,main,26557e39-cc25-47bc-8337-011122c4f17e,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T23:11:32Z,mamiller@sc.younglife.org,111.1
[Main] Salesforce to Workday ETL,08a9a93b-8d6c-4c88-8128-97de66d741eb,[SF] Select UnProcessed LawsonAllocation,connector-action,salesforce,35,TRUE,main,26557e39-cc25-47bc-8337-011122c4f17e,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T23:11:32Z,mamiller@sc.younglife.org,111.1
[Main] Salesforce to Workday ETL,8c6706b7-2e73-4f04-b4c4-4c2c403191ab,[AWS SES] Outbound Mail Connection,connector-settings,mailsdk,5,TRUE,main,26557e39-cc25-47bc-8337-011122c4f17e,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T23:11:32Z,mamiller@sc.younglife.org,111.1
[Main] Salesforce to Workday ETL,4ee07433-93a0-4360-8a36-8335e77fd51f,Custom SOQL Query,connector-action,salesforce,4,TRUE,main,26557e39-cc25-47bc-8337-011122c4f17e,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T23:11:32Z,mamiller@sc.younglife.org,111.1
[Main] Salesforce to Workday ETL,08067b65-bc76-4c61-bd2d-1f86adee8c6d,[Salesforce] integrationuser - SET BY EXTENSIONS,connector-settings,salesforce,65,TRUE,main,26557e39-cc25-47bc-8337-011122c4f17e,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T23:11:32Z,mamiller@sc.younglife.org,111.1
[Main] Salesforce to Workday ETL,2b1e1fbd-d8ae-40e7-aa62-81789a0300b0,Young Life SFTP,connector-settings,officialboomi-X3979C-sftpvx-prod,10,TRUE,main,26557e39-cc25-47bc-8337-011122c4f17e,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T23:11:32Z,mamiller@sc.younglife.org,111.1
[Main] Salesforce to Workday ETL,f34d57d6-e515-4452-bffb-612f74dbe0e4,[SFTP] Create File (Overwrite if Exists),connector-action,officialboomi-X3979C-sftpvx-prod,1,TRUE,main,26557e39-cc25-47bc-8337-011122c4f17e,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T23:11:32Z,mamiller@sc.younglife.org,111.1
[Main] Batched Emma Members Sync to Salesforce,b637dc48-9404-4abf-8581-664afe7da7b3,[Emma] Get Subaccounts,connector-action,http,3,TRUE,main,c2cca54b-841f-4018-a018-8a261a0df868,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-08-08T18:08:00Z,andy.strubhar@argano.com,2
[Main] Batched Emma Members Sync to Salesforce,c0e22831-da3f-4500-b55d-a666f321702e,[Emma] Integration User - SET BY EXTENSIONS,connector-settings,http,3,TRUE,main,c2cca54b-841f-4018-a018-8a261a0df868,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-08-08T18:08:00Z,andy.strubhar@argano.com,2
[Workday] Worker Replication,cb8cd669-cf0d-44e0-bed9-db82da048353,"[SFTP V2] Get Specific Files, Do Not Delete",connector-action,officialboomi-X3979C-sftpv2-prod,5,TRUE,main,7425b143-d69f-456e-be74-94c0ddc20fa4,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-28T21:32:55Z,mamiller@sc.younglife.org,1.2
[Workday] Worker Replication,939c276a-8059-483a-86dc-e4b093d1b7b2,[SFTP V2] List File Names by Wildcard,connector-action,officialboomi-X3979C-sftpv2-prod,4,TRUE,main,7425b143-d69f-456e-be74-94c0ddc20fa4,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-28T21:32:55Z,mamiller@sc.younglife.org,1.2
[Workday] Worker Replication,52b9f057-7fc3-4a6b-aa0f-96aad48085c1,Young Life SFTP V2,connector-settings,officialboomi-X3979C-sftpv2-prod,11,TRUE,main,7425b143-d69f-456e-be74-94c0ddc20fa4,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-28T21:32:55Z,mamiller@sc.younglife.org,1.2
[Workday] Worker Replication,7dfbe045-b021-4912-b1bf-7be8dd477e13,[AWS RDS] YLGlobal integrationuser - SET BY EXTENSIONS,connector-settings,officialboomi-X3979C-dbv2da-prod,31,TRUE,main,7425b143-d69f-456e-be74-94c0ddc20fa4,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-28T21:32:55Z,mamiller@sc.younglife.org,1.2
[Workday] Worker Replication,44156172-78ce-4b6f-afe6-31d6b5f4999f,YL Global Workday Worker UPSERT,connector-action,officialboomi-X3979C-dbv2da-prod,4,TRUE,main,7425b143-d69f-456e-be74-94c0ddc20fa4,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-28T21:32:55Z,mamiller@sc.younglife.org,1.2
[Workday] Worker Replication,e95993db-a17c-4c16-a661-4bbfc9d157dc,[Workday] executeWorkerReplication,connector-action,wss,1,TRUE,main,7425b143-d69f-456e-be74-94c0ddc20fa4,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-28T21:32:55Z,mamiller@sc.younglife.org,1.2
[Workday] Cost Center Replication,7dfbe045-b021-4912-b1bf-7be8dd477e13,[AWS RDS] YLGlobal integrationuser - SET BY EXTENSIONS,connector-settings,officialboomi-X3979C-dbv2da-prod,31,TRUE,main,8724984a-dc30-476e-9b8d-d4f4b321c5fe,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-03-24T16:26:26Z,mamiller@sc.younglife.org,1.1
[Workday] Cost Center Replication,1e12fec1-f889-4659-8ac5-a97b9420e6cb,[Workday] executeCostCenterRelication,connector-action,wss,1,TRUE,main,8724984a-dc30-476e-9b8d-d4f4b321c5fe,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-03-24T16:26:26Z,mamiller@sc.younglife.org,1.1
[Workday] Cost Center Replication,61941d55-bc63-4286-8dcb-7428085cb242,YLGlobal.Workday.CostCenter UPSERT,connector-action,officialboomi-X3979C-dbv2da-prod,1,TRUE,main,8724984a-dc30-476e-9b8d-d4f4b321c5fe,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-03-24T16:26:26Z,mamiller@sc.younglife.org,1.1
[WebSvc] CBC Order Requested Event Listener,f9d2a4af-17e4-4366-b073-e8914b153067,CBC Order Requested,connector-action,sfpe,3,TRUE,main,aa9c82e3-e6cb-409c-b438-c06561d3f2c9,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-27T21:25:16Z,andy.strubhar@argano.com,2.1
[WebSvc] CBC Order Requested Event Listener,aa9935ab-4cb0-4f0c-a752-69409961c378,Salesforce Platform Events Connection,connector-settings,sfpe,9,TRUE,main,aa9c82e3-e6cb-409c-b438-c06561d3f2c9,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-02-27T21:25:16Z,andy.strubhar@argano.com,2.1
